,partido,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños,Num_words_POST,sentimiento_clean
722,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"¿Cómo facilitar el acceso a la vivienda en la Comunidad de Madrid? 

Alejandra Jacinto te explica en 2 minutos sus propuestas para bajar los precios del alquiler, protegiendo a inquilinos y caseros frente a los especuladores 👇🏾","cmo facilitar el acceso a la vivienda en la comunidad de madrid 

alejandra jacinto te explica en 2 minutos sus propuestas para bajar los precios del alquiler protegiendo a inquilinos y caseros frente a los especuladores ",Negative,-1,0.8880387,0.08458269,0.02737853,True,False,False,True,24000,45,0.001875,460,0.0191666666666666,605,0.0252083333333333,158915,0.0473,0,37,cmo facilitar acceso vivienda comunidad madrid alejandra jacinto explica 2 minutos propuestas bajar precios alquiler protegiendo inquilinos caseros frente especuladores
723,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"📍 Entrevista a Alejandra Jacinto, candidata de Podemos-Izquierda Unida-Alianza Verde a la Comunidad de Madrid.

👉
@AleJacintoUrang
: ""Somos el voto decisivo para que haya un gobierno de progreso en madrid""

#TN2 📡 DIRECTO http://telemd.es/cve59
#EntrevistaJacintoTM"," entrevista a alejandra jacinto candidata de podemosizquierda unidaalianza verde a la comunidad de madrid



 somos el voto decisivo para que haya un gobierno de progreso en madrid

tn2  directo 
entrevistajacintotm",Positive,1,0.105709784,0.22826578,0.6660244,True,False,False,True,11000,22,0.002,97,0.0088181818181818,166,0.015090909090909,158916,0.0473,0,36,entrevista alejandra jacinto candidata podemosizquierda unidaalianza verde comunidad madrid voto decisivo gobierno progreso madrid tn2 directo entrevistajacintotm
724,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,"No es ni emergencia ni cambio, es crisis climática. 

Ya puedes ver el conversatorio completo con Erik Harley (#Pormihuevismo).

Puedes verlo completo en 👉🏼 https://youtube.com/watch?v=moLKKxPDKZk&t=6s","no es ni emergencia ni cambio es crisis climtica 

ya puedes ver el conversatorio completo con erik harley pormihuevismo

puedes verlo completo en  ",Neutral,0,0.4206784,0.5526255,0.026696179,True,False,False,False,10100,35,0.0034653465346534,266,0.0263366336633663,421,0.0416831683168316,158918,0.0473,0,25,emergencia cambio crisis climtica puedes ver conversatorio completo erik harley pormihuevismo puedes verlo completo
725,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,"Yo aspiro a gobernar la Comunidad de Madrid por mi hija, por los nuestros, por los tuyos, aspiro a gobernar para que haya un gobierno que anteponga los derechos de la ciudadanía en esta Región.",yo aspiro a gobernar la comunidad de madrid por mi hija por los nuestros por los tuyos aspiro a gobernar para que haya un gobierno que anteponga los derechos de la ciudadana en esta regin,Positive,1,0.27050412,0.16746463,0.56203127,True,False,False,False,34600,333,0.0096242774566474,518,0.0149710982658959,968,0.0279768786127167,158921,0.0473,0,35,aspiro gobernar comunidad madrid hija aspiro gobernar gobierno anteponga derechos ciudadana regin
726,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,El 29 de Mayo se aplicará el artículo 47 de la Constitución en la Comunidad de Madrid.,el 29 de mayo se aplicar el artculo 47 de la constitucin en la comunidad de madrid,Neutral,0,0.03833335,0.9037272,0.05793948,True,False,False,False,14900,67,0.004496644295302,284,0.0190604026845637,468,0.0314093959731543,158923,0.0473,0,17,29 mayo aplicar artculo 47 constitucin comunidad madrid
727,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,Un extracto del libro del ex Consejero de Políticas Sociales Alberto Reyero que no quiso coger Ayuso 👇,un extracto del libro del ex consejero de polticas sociales alberto reyero que no quiso coger ayuso ,Negative,-1,0.57808065,0.34480682,0.07711247,True,False,False,False,87400,223,0.0025514874141876,2202,0.0251945080091533,3265,0.0373569794050343,158927,0.0473,0,18,extracto libro ex consejero polticas sociales alberto reyero quiso coger ayuso
728,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-20,"Lo vamos a hacer, por Eva, por Cindy, por Iris, por Fuensanta.

Lo vamos a hacer por todas las idealistas de Madrid.

Lo vamos a hacer por los tuyos, por ti, por los nuestros. 

#LaIdealista","lo vamos a hacer por eva por cindy por iris por fuensanta

lo vamos a hacer por todas las idealistas de madrid

lo vamos a hacer por los tuyos por ti por los nuestros 

laidealista",Negative,-1,0.7662352,0.109700225,0.124064565,True,False,False,False,465700,289,0.0006205711831651,1336,0.0028687996564311,2533,0.0054391238995061,158929,0.0473,0,35,vamos hacer eva cindy iris fuensanta vamos hacer todas idealistas madrid vamos hacer laidealista
729,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-20,"""Rivas es el mejor ejemplo que tenemos en la Comunidad de Madrid de municipio que apuesta por el empleo verde, por combatir la emergencia climática y por poner en marcha medidas ahora"" 

@AleJacintoUrang
👇🏾 #ValentiaParaTransformar","rivas es el mejor ejemplo que tenemos en la comunidad de madrid de municipio que apuesta por el empleo verde por combatir la emergencia climtica y por poner en marcha medidas ahora 


 valentiaparatransformar",Positive,1,0.08662597,0.0811054,0.83226866,True,False,False,True,22900,34,0.0014847161572052,276,0.0120524017467248,504,0.0220087336244541,158936,0.0473,0,35,rivas mejor ejemplo comunidad madrid municipio apuesta empleo verde combatir emergencia climtica poner marcha medidas ahora valentiaparatransformar
730,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-20,Gracias @mariabottito por prestarnos tu voz para que en Madrid haya un Gobierno mejor.,gracias  por prestarnos tu voz para que en madrid haya un gobierno mejor,Positive,1,0.016391797,0.023940505,0.9596677,True,False,True,False,10100,28,0.0027722772277227,207,0.0204950495049504,516,0.051089108910891,158940,0.0473,0,14,gracias prestarnos voz madrid gobierno mejor
731,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,"🔴DIRECTO

Acto en Madrid con 
@ionebelarra
, 
@AleJacintoUrang
, 
@RbSotomayor
, 
@Carolalon1
e 
@isaserras
.

#ValentíaParaTransformar","directo

acto en madrid con 

 

 

 

e 



valentaparatransformar",Positive,1,0.053318683,0.29608244,0.6505988,True,False,False,True,11600,0,0.0,108,0.0093103448275862,155,0.0133620689655172,158944,0.0473,0,16,directo acto madrid valentaparatransformar
732,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,Los madrileños saben que contratar con tu hermano cuando fallecían 700 personas al día no es ético y lo van a demostrar con su voto el próximo 28M.,los madrileos saben que contratar con tu hermano cuando fallecan 700 personas al da no es tico y lo van a demostrar con su voto el prximo 28m,Negative,-1,0.9462084,0.03939521,0.0143963415,True,False,False,False,34000,424,0.0124705882352941,700,0.0205882352941176,1213,0.0356764705882352,158945,0.0473,0,28,madrileos saben contratar hermano fallecan 700 personas da tico van demostrar voto prximo 28m
733,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,"Si entramos con fuerza, ellos salen.",si entramos con fuerza ellos salen,Negative,-1,0.47705758,0.268832,0.2541104,True,False,False,False,28900,156,0.0053979238754325,659,0.0228027681660899,1130,0.0391003460207612,158948,0.0473,0,6,si entramos fuerza salen
734,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,Conocí a Alejandra Jacinto mucho antes de que entrara en política. Era una abogada que ayudaba a familias trabajadoras frente a fondos buitre. La vi en la puerta de muchos desahucios.,conoc a alejandra jacinto mucho antes de que entrara en poltica era una abogada que ayudaba a familias trabajadoras frente a fondos buitre la vi en la puerta de muchos desahucios,Positive,1,0.25360858,0.1776635,0.5687279,True,False,False,True,187200,9,4.807692307692308e-05,2389,0.0127617521367521,5417,0.0289369658119658,158950,0.0473,0,31,conoc alejandra jacinto entrara poltica abogada ayudaba familias trabajadoras frente fondos buitre vi puerta desahucios
735,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,"La liga tiene un problema con el racismo. En casos como el de ayer, con los insultos a Vinicius Jr, se debe ser contundente y parar el partido.

Hay que dar ejemplo a los miles de niños y niñas que lo siguen y tienen amor por el deporte.

Ni un milímetro de concesión al odio.","la liga tiene un problema con el racismo en casos como el de ayer con los insultos a vinicius jr se debe ser contundente y parar el partido

hay que dar ejemplo a los miles de nios y nias que lo siguen y tienen amor por el deporte

ni un milmetro de concesin al odio",Negative,-1,0.9262315,0.04610154,0.02766704,True,False,False,True,127800,355,0.0027777777777777,636,0.0049765258215962,1344,0.0105164319248826,158951,0.0473,0,55,liga problema racismo casos ayer insultos vinicius jr debe ser contundente parar partido dar ejemplo miles nios nias siguen amor deporte milmetro concesin odio
736,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,Si Podemos - Izquierda Unida - Alianza Verde entramos con fuerza la arboleda se queda.,si podemos  izquierda unida  alianza verde entramos con fuerza la arboleda se queda,Negative,-1,0.78065884,0.080166005,0.13917513,True,False,False,False,27200,99,0.0036397058823529,686,0.0252205882352941,1194,0.0438970588235294,158955,0.0473,0,15,si podemos izquierda unida alianza verde entramos fuerza arboleda queda
737,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,"🎥 Esta mañana hemos estado en #MadridRio con 
@AleJacintoUrang
y 
@CCarvajalMartin
y hemos visto que la Comunidad de Madrid está preparando el terreno para comenzar la tala después del 28M. Hoy se llevaban las casetas de jardinería. 👇🏽"," esta maana hemos estado en madridrio con 

y 

y hemos visto que la comunidad de madrid est preparando el terreno para comenzar la tala despus del 28m hoy se llevaban las casetas de jardinera ",Neutral,0,0.19140925,0.49734932,0.31124148,True,False,False,True,9058,11,0.0012143961139324,272,0.0300287039081474,300,0.0331198940163391,158957,0.0473,0,38,maana madridrio visto comunidad madrid est preparando terreno comenzar tala despus 28m hoy llevaban casetas jardinera
738,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,Bajar los precios de la vivienda es posible a partir del próximo 28M.,bajar los precios de la vivienda es posible a partir del prximo 28m,Neutral,0,0.09483043,0.8000151,0.105154485,True,False,False,False,23700,194,0.0081856540084388,479,0.020210970464135,861,0.0363291139240506,158960,0.0473,0,13,bajar precios vivienda posible partir prximo 28m
739,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,"El gasto en conciertos y contratos con la sanidad privada se ha duplicado este año, con un incremento interanual del 82% en la Comunidad de Madrid. 

Ayuso la mejor comercial del grupo Quirón.","el gasto en conciertos y contratos con la sanidad privada se ha duplicado este ao con un incremento interanual del 82 en la comunidad de madrid 

ayuso la mejor comercial del grupo quirn",Positive,1,0.18841662,0.13758525,0.6739982,True,False,True,False,23600,55,0.0023305084745762,580,0.0245762711864406,793,0.0336016949152542,158961,0.0473,0,33,gasto conciertos contratos sanidad privada duplicado ao incremento interanual 82 comunidad madrid ayuso mejor comercial grupo quirn
740,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,"Todas las encuestas dicen que si entramos con fuerza, Almeida sale fuera.

El 28 mayo, con tu voto, lo vamos a conseguir.
#DebateTM","todas las encuestas dicen que si entramos con fuerza almeida sale fuera

el 28 mayo con tu voto lo vamos a conseguir
debatetm",Positive,1,0.2403166,0.16304992,0.5966335,True,False,False,True,82400,386,0.0046844660194174,872,0.0105825242718446,1853,0.0224878640776699,158963,0.0473,0,23,todas encuestas dicen si entramos fuerza almeida sale 28 mayo voto vamos conseguir debatetm
741,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,"¿Saben qué es esto? 

#DebateTM","saben qu es esto 

debatetm",Negative,-1,0.6149122,0.35336503,0.03172269,True,False,False,True,43200,138,0.0031944444444444,459,0.010625,901,0.0208564814814814,158964,0.0473,0,5,saben qu debatetm
742,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,"Una mascarilla = comisiones a amigos del primo del señor Almeida. 

Grande Roberto Sotomayor denunciándolo en el #DebateTM","una mascarilla  comisiones a amigos del primo del seor almeida 

grande roberto sotomayor denuncindolo en el debatetm",Negative,-1,0.81523824,0.091867164,0.09289466,True,False,True,False,60500,502,0.008297520661157,837,0.0138347107438016,1620,0.0267768595041322,158965,0.0473,0,18,mascarilla comisiones amigos primo seor almeida grande roberto sotomayor denuncindolo debatetm
743,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"El próximo 28 de mayo, con valentía y voluntad, vamos a ganar Madrid 💜✊🏼

Nosotras entramos, ellos salen.","el prximo 28 de mayo con valenta y voluntad vamos a ganar madrid 

nosotras entramos ellos salen",Positive,1,0.0144981025,0.021502782,0.96399903,True,False,False,True,72700,423,0.0058184319119669,846,0.0116368638239339,1609,0.0221320495185694,158966,0.0473,0,18,prximo 28 mayo valenta voluntad vamos ganar madrid entramos salen
744,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"""El mejor ejemplo de que lo público funciona bien es Jesús Santos en Alcorcón . Esta remunicipalización de los servicios públicos es la que queremos llevar a todos los municipios y barrios en la Comunidad de Madrid a partir del 28M"".

🎥 
@AleJacintoUrang","el mejor ejemplo de que lo pblico funciona bien es jess santos en alcorcn  esta remunicipalizacin de los servicios pblicos es la que queremos llevar a todos los municipios y barrios en la comunidad de madrid a partir del 28m

 
",Positive,1,0.1942357,0.15330757,0.65245676,True,False,False,True,19700,3,0.0001522842639593,381,0.0193401015228426,635,0.032233502538071,158969,0.0473,0,43,mejor ejemplo pblico funciona bien jess santos alcorcn remunicipalizacin servicios pblicos queremos llevar municipios barrios comunidad madrid partir 28m
745,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,¿Quién manda realmente en Madrid?,quin manda realmente en madrid,Negative,-1,0.92057866,0.066280454,0.013140844,True,False,False,True,319600,707,0.002212140175219,2166,0.0067772215269086,4504,0.0140926157697121,158974,0.0473,0,5,quin manda realmente madrid
746,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-23,"Me encanta 🫶

Vamos a arreglar Madrid corriendo 
@RbSotomayor
.","me encanta 

vamos a arreglar madrid corriendo 

",Positive,1,0.019713009,0.018810142,0.96147686,True,False,True,False,27900,89,0.003189964157706,422,0.0151254480286738,793,0.0284229390681003,158976,0.0473,0,10,encanta vamos arreglar madrid corriendo
747,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"Frente al ‘plan Botín’, el ‘plan Belarra’ 👇",frente al plan botn el plan belarra ,Neutral,0,0.40794334,0.4863168,0.105739854,True,False,False,True,11000,27,0.0024545454545454,271,0.0246363636363636,499,0.0453636363636363,158982,0.0473,0,8,frente plan botn plan belarra
748,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,Hay 286.000 razones para echar a Ayuso este 28M 👇,hay 286000 razones para echar a ayuso este 28m ,Negative,-1,0.82324064,0.116395466,0.060363844,True,False,False,True,16200,8,0.0004938271604938,420,0.0259259259259259,619,0.0382098765432098,158984,0.0473,0,10,286000 razones echar ayuso 28m
749,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,Pongamos que hablo de Madrid. #DebateMadridRTVE,pongamos que hablo de madrid debatemadridrtve,Negative,-1,0.6452553,0.32009628,0.034648318,True,False,False,False,75700,109,0.0014398943196829,839,0.0110832232496697,1674,0.022113606340819,158987,0.0473,0,6,pongamos hablo madrid debatemadridrtve
750,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-24,"Leo el extracto de una carta de la hija de una mujer que falleció por culpa de los protocolos de la vergüenza de la señora Ayuso.

No se puede esconder de la verdad. #DebateMadridRTVE","leo el extracto de una carta de la hija de una mujer que falleci por culpa de los protocolos de la vergenza de la seora ayuso

no se puede esconder de la verdad debatemadridrtve",Negative,-1,0.897857,0.06510313,0.037039876,True,False,False,False,47300,175,0.0036997885835095,1235,0.0261099365750528,2070,0.0437632135306553,158988,0.0473,0,34,leo extracto carta hija mujer falleci culpa protocolos vergenza seora ayuso puede esconder verdad debatemadridrtve
