,partido,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
708,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-14,"Las elecciones del 28 de mayo son un referéndum sobre el derecho a la vivienda en nuestro país.

https://elpais.com/espana/elecciones-autonomicas/2023-05-14/ione-belarra-nosotros-somos-los-mas-leales-al-gobierno.html","las elecciones del 28 de mayo son un referndum sobre el derecho a la vivienda en nuestro pas

",Neutral,0,0.39618063,0.48305863,0.12076078,True,False,False,True,22400,164,0.007321428571428572,383,0.017098214285714286,633,0.02825892857142857,158852,0.0473,0
709,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-14,"Ayuso quiere frenar al Sanchismo. 
Nosotros frenaremos al Ayusismo.","ayuso quiere frenar al sanchismo 
nosotros frenaremos al ayusismo",Negative,-1,0.9252858,0.048113707,0.026600525,True,False,False,False,17700,293,0.01655367231638418,332,0.018757062146892656,632,0.035706214689265534,158855,0.0473,0
710,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"🎙Entrevistamos a Alejandra Jacinto (
@AleJacintoUrang
), candidata de Unidas Podemos a la Comunidad de Madrid: ""Con la inmobiliaria pública queremos generar seguridad al buen casero y al inquilino"" http://ver.20m.es/ofor_2
Por 
@L_gutierrezm


¡No te pierdas este test rápido!","entrevistamos a alejandra jacinto 

 candidata de unidas podemos a la comunidad de madrid con la inmobiliaria pblica queremos generar seguridad al buen casero y al inquilino 
por 



no te pierdas este test rpido",Positive,1,0.107185565,0.18257241,0.71024203,True,False,False,True,17300,10,0.0005780346820809249,164,0.009479768786127168,268,0.015491329479768785,158863,0.0473,0
711,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"🔴DIRECTO

📺 Sigue el debate de la Comunidad de Madrid en TeleMadrid con nuestra candidata 
@AleJacintoUrang
.

#DebateTM","directo

 sigue el debate de la comunidad de madrid en telemadrid con nuestra candidata 



debatetm",Neutral,0,0.010923289,0.9478505,0.041226108,True,False,False,True,19000,4,0.0002105263157894737,107,0.005631578947368421,189,0.009947368421052632,158864,0.0473,0
712,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"Sí se puede 💜

#DebateTM","s se puede 

debatetm",Positive,1,0.013953371,0.021338986,0.9647077,True,False,False,False,71400,163,0.0022829131652661065,840,0.011764705882352941,1754,0.02456582633053221,158865,0.0473,0
713,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"La justicia fiscal es justicia social 👇🏾

#DebateTM","la justicia fiscal es justicia social 

debatetm",Positive,1,0.20378086,0.25966033,0.5365588,True,False,False,False,43200,48,0.0011111111111111111,519,0.012013888888888888,1043,0.02414351851851852,158866,0.0473,0
714,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"""Se trata de fomentar la inversión que sea productiva, que genere puestos de trabajo, y no la especulación que es el único modelo que tiene el PP""
@AleJacintoUrang
en #DebateTM 

💜#ValentiaParaTransformar","se trata de fomentar la inversin que sea productiva que genere puestos de trabajo y no la especulacin que es el nico modelo que tiene el pp

en debatetm 

valentiaparatransformar",Positive,1,0.31360888,0.199729,0.48666215,True,False,False,True,20700,10,0.0004830917874396135,276,0.013333333333333334,462,0.022318840579710144,158867,0.0473,0
715,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"Les puedo asegurar que, como que me llamo Alejandra Jacinto, aplicaré la ley de vivienda estatal en Madrid para bajar los precios de los alquileres. #DebateTEM",les puedo asegurar que como que me llamo alejandra jacinto aplicar la ley de vivienda estatal en madrid para bajar los precios de los alquileres debatetem,Neutral,0,0.19396658,0.44923,0.35680345,True,False,False,False,95600,194,0.0020292887029288702,871,0.009110878661087866,1835,0.019194560669456066,158868,0.0473,0
716,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"Yo siempre con el sector del taxi, nunca con los buitres. #DebateTM",yo siempre con el sector del taxi nunca con los buitres debatetm,Negative,-1,0.6396191,0.24227476,0.11810611,True,False,False,False,44500,113,0.0025393258426966293,662,0.014876404494382022,1354,0.03042696629213483,158869,0.0473,0
717,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"Ayuso con Florentino en el palco mientras las casas de San Fernando de Henares se hunden 😤
👇👇

🎥
@AleJacintoUrang
#DebateTM","ayuso con florentino en el palco mientras las casas de san fernando de henares se hunden 




debatetm",Negative,-1,0.9116767,0.054091204,0.034232117,True,False,False,True,41000,5,0.00012195121951219512,560,0.013658536585365854,1025,0.025,158870,0.0473,0
718,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"""La cuestión es si cuando morían 700 personas al día se puede contratar con tu hermano y recibir 286.000""

Pablo Casado 

#DebateTM","la cuestin es si cuando moran 700 personas al da se puede contratar con tu hermano y recibir 286000

pablo casado 

debatetm",Negative,-1,0.6240322,0.32512635,0.050841443,True,False,False,False,705400,653,0.0009257159058690105,2721,0.0038573858803515734,5360,0.007598525659200454,158872,0.0473,0
719,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Vota por los tuyos.

Con alegría, esperanza y valentía, podemos ganar Madrid.

#DebateTM
#ValentiaParaTransformar","vota por los tuyos

con alegra esperanza y valenta podemos ganar madrid

debatetm
valentiaparatransformar",Positive,1,0.014766221,0.023584493,0.9616493,True,False,False,False,136900,275,0.0020087655222790356,1022,0.007465303140978817,2050,0.014974433893352812,158873,0.0473,0
720,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"La cuestión es si es entendible que el 1 de abril, cuando morían en España 700 personas, se puede contratar con tu hermana y recibir 286.000 euros de beneficio por vender mascarillas. Pablo Casado, febrero 2022.",la cuestin es si es entendible que el 1 de abril cuando moran en espaa 700 personas se puede contratar con tu hermana y recibir 286000 euros de beneficio por vender mascarillas pablo casado febrero 2022,Negative,-1,0.8489822,0.12590477,0.025112946,True,False,False,True,87400,729,0.008340961098398169,1803,0.02062929061784897,3215,0.036784897025171626,158877,0.0473,0
721,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"“Ayuso se despidió de todos menos de mí, pero lo que me alarma es su modelo de ‘sálvese quien tenga"" 
@AleJacintoUrang


ENTREVISTA COMPLETA de La Cafetera a la candidata Podemos-IU-Alianza Verde a la presidencia de la CAM
👉🏽https://youtu.be/f-KNTpD6bX8?t=2598

#LaCafeteraSANIDADenPPeligro","ayuso se despidi de todos menos de m pero lo que me alarma es su modelo de slvese quien tenga 



entrevista completa de la cafetera a la candidata podemosiualianza verde a la presidencia de la cam


lacafeterasanidadenppeligro",Negative,-1,0.8986901,0.06283877,0.038471118,True,False,False,True,26100,23,0.0008812260536398467,465,0.017816091954022988,903,0.034597701149425286,158881,0.0473,0
722,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"España no tiene un problema de ocupación, tiene un problema de especulación con la vivienda. Vamos a hacer cumplir la Ley de Vivienda y a perseguir a quien se lucra extendiendo el odio contra la gente más vulnerable.",espaa no tiene un problema de ocupacin tiene un problema de especulacin con la vivienda vamos a hacer cumplir la ley de vivienda y a perseguir a quien se lucra extendiendo el odio contra la gente ms vulnerable,Negative,-1,0.91700405,0.048248325,0.034747608,True,False,False,True,60800,566,0.00930921052631579,766,0.012598684210526316,1243,0.02044407894736842,158883,0.0473,0
723,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,Un Madrid como una casa.,un madrid como una casa,Positive,1,0.15147169,0.113758475,0.73476976,True,False,False,False,27900,29,0.001039426523297491,393,0.014086021505376344,716,0.025663082437275987,158910,0.0473,0
724,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"¿Cómo facilitar el acceso a la vivienda en la Comunidad de Madrid? 

Alejandra Jacinto te explica en 2 minutos sus propuestas para bajar los precios del alquiler, protegiendo a inquilinos y caseros frente a los especuladores 👇🏾","cmo facilitar el acceso a la vivienda en la comunidad de madrid 

alejandra jacinto te explica en 2 minutos sus propuestas para bajar los precios del alquiler protegiendo a inquilinos y caseros frente a los especuladores ",Negative,-1,0.8880387,0.08458269,0.02737853,True,False,False,True,24000,45,0.001875,460,0.019166666666666665,605,0.025208333333333333,158915,0.0473,0
725,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"📍 Entrevista a Alejandra Jacinto, candidata de Podemos-Izquierda Unida-Alianza Verde a la Comunidad de Madrid.

👉
@AleJacintoUrang
: ""Somos el voto decisivo para que haya un gobierno de progreso en madrid""

#TN2 📡 DIRECTO http://telemd.es/cve59
#EntrevistaJacintoTM"," entrevista a alejandra jacinto candidata de podemosizquierda unidaalianza verde a la comunidad de madrid



 somos el voto decisivo para que haya un gobierno de progreso en madrid

tn2  directo 
entrevistajacintotm",Positive,1,0.105709784,0.22826578,0.6660244,True,False,False,True,11000,22,0.002,97,0.008818181818181819,166,0.01509090909090909,158916,0.0473,0
726,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,"No es ni emergencia ni cambio, es crisis climática. 

Ya puedes ver el conversatorio completo con Erik Harley (#Pormihuevismo).

Puedes verlo completo en 👉🏼 https://youtube.com/watch?v=moLKKxPDKZk&t=6s","no es ni emergencia ni cambio es crisis climtica 

ya puedes ver el conversatorio completo con erik harley pormihuevismo

puedes verlo completo en  ",Neutral,0,0.4206784,0.5526255,0.026696179,True,False,False,False,10100,35,0.0034653465346534654,266,0.026336633663366336,421,0.041683168316831685,158918,0.0473,0
727,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,"Yo aspiro a gobernar la Comunidad de Madrid por mi hija, por los nuestros, por los tuyos, aspiro a gobernar para que haya un gobierno que anteponga los derechos de la ciudadanía en esta Región.",yo aspiro a gobernar la comunidad de madrid por mi hija por los nuestros por los tuyos aspiro a gobernar para que haya un gobierno que anteponga los derechos de la ciudadana en esta regin,Positive,1,0.27050412,0.16746463,0.56203127,True,False,False,False,34600,333,0.0096242774566474,518,0.014971098265895953,968,0.027976878612716763,158921,0.0473,0
728,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,El 29 de Mayo se aplicará el artículo 47 de la Constitución en la Comunidad de Madrid.,el 29 de mayo se aplicar el artculo 47 de la constitucin en la comunidad de madrid,Neutral,0,0.03833335,0.9037272,0.05793948,True,False,False,False,14900,67,0.004496644295302013,284,0.019060402684563757,468,0.03140939597315436,158923,0.0473,0
729,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,Un extracto del libro del ex Consejero de Políticas Sociales Alberto Reyero que no quiso coger Ayuso 👇,un extracto del libro del ex consejero de polticas sociales alberto reyero que no quiso coger ayuso ,Negative,-1,0.57808065,0.34480682,0.07711247,True,False,False,False,87400,223,0.0025514874141876432,2202,0.025194508009153318,3265,0.037356979405034324,158927,0.0473,0
730,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-20,"Lo vamos a hacer, por Eva, por Cindy, por Iris, por Fuensanta.

Lo vamos a hacer por todas las idealistas de Madrid.

Lo vamos a hacer por los tuyos, por ti, por los nuestros. 

#LaIdealista","lo vamos a hacer por eva por cindy por iris por fuensanta

lo vamos a hacer por todas las idealistas de madrid

lo vamos a hacer por los tuyos por ti por los nuestros 

laidealista",Negative,-1,0.7662352,0.109700225,0.124064565,True,False,False,False,465700,289,0.0006205711831651278,1336,0.002868799656431179,2533,0.0054391238995061195,158929,0.0473,0
731,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-20,"""Rivas es el mejor ejemplo que tenemos en la Comunidad de Madrid de municipio que apuesta por el empleo verde, por combatir la emergencia climática y por poner en marcha medidas ahora"" 

@AleJacintoUrang
👇🏾 #ValentiaParaTransformar","rivas es el mejor ejemplo que tenemos en la comunidad de madrid de municipio que apuesta por el empleo verde por combatir la emergencia climtica y por poner en marcha medidas ahora 


 valentiaparatransformar",Positive,1,0.08662597,0.0811054,0.83226866,True,False,False,True,22900,34,0.0014847161572052402,276,0.012052401746724891,504,0.022008733624454147,158936,0.0473,0
732,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-20,Gracias @mariabottito por prestarnos tu voz para que en Madrid haya un Gobierno mejor.,gracias  por prestarnos tu voz para que en madrid haya un gobierno mejor,Positive,1,0.016391797,0.023940505,0.9596677,True,False,True,False,10100,28,0.002772277227722772,207,0.020495049504950496,516,0.051089108910891086,158940,0.0473,0
733,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,"🔴DIRECTO

Acto en Madrid con 
@ionebelarra
, 
@AleJacintoUrang
, 
@RbSotomayor
, 
@Carolalon1
e 
@isaserras
.

#ValentíaParaTransformar","directo

acto en madrid con 

 

 

 

e 



valentaparatransformar",Positive,1,0.053318683,0.29608244,0.6505988,True,False,False,True,11600,0,0.0,108,0.009310344827586206,155,0.013362068965517242,158944,0.0473,0
734,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,Los madrileños saben que contratar con tu hermano cuando fallecían 700 personas al día no es ético y lo van a demostrar con su voto el próximo 28M.,los madrileos saben que contratar con tu hermano cuando fallecan 700 personas al da no es tico y lo van a demostrar con su voto el prximo 28m,Negative,-1,0.9462084,0.03939521,0.0143963415,True,False,False,False,34000,424,0.012470588235294117,700,0.020588235294117647,1213,0.035676470588235296,158945,0.0473,0
735,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,"Si entramos con fuerza, ellos salen.",si entramos con fuerza ellos salen,Negative,-1,0.47705758,0.268832,0.2541104,True,False,False,False,28900,156,0.005397923875432526,659,0.022802768166089966,1130,0.03910034602076125,158948,0.0473,0
736,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-21,Conocí a Alejandra Jacinto mucho antes de que entrara en política. Era una abogada que ayudaba a familias trabajadoras frente a fondos buitre. La vi en la puerta de muchos desahucios.,conoc a alejandra jacinto mucho antes de que entrara en poltica era una abogada que ayudaba a familias trabajadoras frente a fondos buitre la vi en la puerta de muchos desahucios,Positive,1,0.25360858,0.1776635,0.5687279,True,False,False,True,187200,9,4.807692307692308e-05,2389,0.012761752136752137,5417,0.028936965811965813,158950,0.0473,0
737,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,"La liga tiene un problema con el racismo. En casos como el de ayer, con los insultos a Vinicius Jr, se debe ser contundente y parar el partido.

Hay que dar ejemplo a los miles de niños y niñas que lo siguen y tienen amor por el deporte.

Ni un milímetro de concesión al odio.","la liga tiene un problema con el racismo en casos como el de ayer con los insultos a vinicius jr se debe ser contundente y parar el partido

hay que dar ejemplo a los miles de nios y nias que lo siguen y tienen amor por el deporte

ni un milmetro de concesin al odio",Negative,-1,0.9262315,0.04610154,0.02766704,True,False,False,True,127800,355,0.002777777777777778,636,0.004976525821596244,1344,0.010516431924882629,158951,0.0473,0
738,PODEMOS,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-22,Si Podemos - Izquierda Unida - Alianza Verde entramos con fuerza la arboleda se queda.,si podemos  izquierda unida  alianza verde entramos con fuerza la arboleda se queda,Negative,-1,0.78065884,0.080166005,0.13917513,True,False,False,False,27200,99,0.003639705882352941,686,0.025220588235294116,1194,0.043897058823529414,158955,0.0473,0
